row_index,decision_id,disposition,episode_id,fit_exclusion,graph_available,group_id,label_future_failure,prefix_hash,scalar_fit_mask,scalar_probability,split,task_id
285,collection-made-b5744f83a99f950e49cfafd4:d0000006-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,64d093a0fe7545e3ccf2e97c0f5dd996593413b37adf053edc7d8bc39221c56e,True,0.500823974609375,train,Al-Au-Hf
286,collection-made-b5744f83a99f950e49cfafd4:d0000007-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,d4abb59ebadc7c0b99def815e303f596e2ff420606a339599bcc0177c3b7df80,True,0.4999685287475586,train,Al-Au-Hf
287,collection-made-b5744f83a99f950e49cfafd4:d0000008-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,17068a19fb28c39049374b576013d555621dc2067afdf37a51d1d307d4774a8a,True,0.5009426474571228,train,Al-Au-Hf
288,collection-made-b5744f83a99f950e49cfafd4:d0000009-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,81ab0fdee3b2706e74094fef0cbfdc05a642f0d8051bbcc63e50165fc6907fa6,True,0.500931978225708,train,Al-Au-Hf
289,collection-made-b5744f83a99f950e49cfafd4:d0000010-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,b8be680954a4d6530642898d8562520f1601d947cedd7b70819c1652420843b4,True,0.4999406337738037,train,Al-Au-Hf
290,collection-made-b5744f83a99f950e49cfafd4:d0000011-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,ffc9400b1ca82d48c4100cf3b36a527b426f526b8e48e8bb20ad5d9cacd39747,True,0.4998226761817932,train,Al-Au-Hf
291,collection-made-b5744f83a99f950e49cfafd4:d0000012-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,5c60bb4ac52d98263066f614374c92d231e87859d6d57c4618d83eb8913dc56f,True,0.4998089671134949,train,Al-Au-Hf
292,collection-made-b5744f83a99f950e49cfafd4:d0000013-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,349f12408e52e77e349939d61215a91896313f0d150371858ac3caad13b169be,True,0.49981045722961426,train,Al-Au-Hf
293,collection-made-b5744f83a99f950e49cfafd4:d0000014-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,e24528954caa692454c2bad854655dc39e49c19298c0817ab3fd91841980b1b3,True,0.49988797307014465,train,Al-Au-Hf
294,collection-made-b5744f83a99f950e49cfafd4:d0000015-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,bbec5219099b81af53a3123b25bd1c30ffd7f152ec87fe15dc94149f8447771c,True,0.49984103441238403,train,Al-Au-Hf
295,collection-made-b5744f83a99f950e49cfafd4:d0000016-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,d2327e11a2fea64fea7c93fb18e6dcd16c6917b07c56ba51a7349e7627f38fd9,True,0.4997875392436981,train,Al-Au-Hf
296,collection-made-b5744f83a99f950e49cfafd4:d0000017-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,1e72576c72f4b0d560e1356819ee3421095f83a145a8cf76b25503da8689fa55,True,0.4997614622116089,train,Al-Au-Hf
297,collection-made-b5744f83a99f950e49cfafd4:d0000018-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,f1a116c431f738fa4c8365160c04928b5e83a4769ffe4090dfd3b7487cad42b0,True,0.4998966157436371,train,Al-Au-Hf
298,collection-made-b5744f83a99f950e49cfafd4:d0000019-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,b7fff255284edbdef7b1479d1674bda782f17a5a4f69968862423c7d1df5a33c,True,0.4998781979084015,train,Al-Au-Hf
299,collection-made-b5744f83a99f950e49cfafd4:d0000020-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,71a6dfa0ac164f53bfa9a75d7f59af5eee81262aa13d47806bdbaaccb6fb5746,True,0.49981093406677246,train,Al-Au-Hf
300,collection-made-b5744f83a99f950e49cfafd4:d0000021-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,c479fe324fffc02085370226be5ae4718cbb1d87a2ba5bf88fdfb215f86e87d5,True,0.49978694319725037,train,Al-Au-Hf
301,collection-made-b5744f83a99f950e49cfafd4:d0000022-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,69a7f6cd1ccf257e0b03cb1d0e057e92ab177f33c7a13f79e20d7f13d5ae34df,True,0.49984419345855713,train,Al-Au-Hf
302,collection-made-b5744f83a99f950e49cfafd4:d0000023-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,b41a06559c0e13aed8d0170e97ff1fd90a3bc0f3b6219f0ad700de83e7f727c2,True,0.4996223449707031,train,Al-Au-Hf
303,collection-made-b5744f83a99f950e49cfafd4:d0000024-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,3eff8ec21f69b86eb40465502d63ba9ce0ed0e60f2e2d3fadbeff3fc34d8f2f1,True,0.4998495578765869,train,Al-Au-Hf
304,collection-made-b5744f83a99f950e49cfafd4:d0000025-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,8c8c182b0457a6b2633fe689070920f8811524d15f338f820eb30cf822c63c03,True,0.4997127652168274,train,Al-Au-Hf
305,collection-made-b5744f83a99f950e49cfafd4:d0000026-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,15fcc303b122a9256eb75e65904fca472d1bb0ecc931584aec2d611807747c68,True,0.4997347891330719,train,Al-Au-Hf
306,collection-made-b5744f83a99f950e49cfafd4:d0000027-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,3eddc4a73df57fb3f8b43c4d431c49d8ddfac71c6392dab100b31e34f0e10338,True,0.4996825158596039,train,Al-Au-Hf
307,collection-made-b5744f83a99f950e49cfafd4:d0000028-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,136581810b17ace3fe4fcf129693ca3dcc0b7888d38a243799dcc76c70b3ce33,True,0.4998447895050049,train,Al-Au-Hf
308,collection-made-b5744f83a99f950e49cfafd4:d0000029-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,75671215422fec01948d5c37fd49d7b500a5cf904b2c8b8f51017f4fb08f6926,True,0.4997834265232086,train,Al-Au-Hf
309,collection-made-b5744f83a99f950e49cfafd4:d0000030-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,83b5bb12c75b6ba76618c53cb47e57ed077d44170ddf7de13cdbb96b4785e411,True,0.4997708201408386,train,Al-Au-Hf
310,collection-made-b5744f83a99f950e49cfafd4:d0000031-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,c73ac6c0c8d1f7b29b18ceb36209b4843aa965cc2d375d09a6701de5b0b78ba8,True,0.4997999370098114,train,Al-Au-Hf
311,collection-made-b5744f83a99f950e49cfafd4:d0000032-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,daa0eb32b2896cbea09d2d0e332453a0b745870c5a9637b66c96f87e21c2d556,True,0.499691903591156,train,Al-Au-Hf
312,collection-made-b5744f83a99f950e49cfafd4:d0000033-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,72ae0fc4d9a0232512c859ce15d083e5238ed5f3f9a1ca259e30342af38e06d4,True,0.49984973669052124,train,Al-Au-Hf
313,collection-made-b5744f83a99f950e49cfafd4:d0000034-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,616c12d9fb323cc62407d1174a2d47b7bf535b864c490f399512d1ab05d188e6,True,0.4999024569988251,train,Al-Au-Hf
314,collection-made-b5744f83a99f950e49cfafd4:d0000035-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,70a20fd45dea3f37af705d381bb7fc6d1bd22f060d17c91a2ec2ef4ca64cd41f,True,0.49987152218818665,train,Al-Au-Hf
315,collection-made-b5744f83a99f950e49cfafd4:d0000036-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,5a1288b1db2903e53e714864d032cb8547eef349c517a3ca780913339eb113cd,True,0.49975913763046265,train,Al-Au-Hf
316,collection-made-b5744f83a99f950e49cfafd4:d0000037-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,5bd33b5364abe89ae84979f75b9a21118f3eb96f26c24347f0e7509d1146d25b,True,0.4998554289340973,train,Al-Au-Hf
317,collection-made-b5744f83a99f950e49cfafd4:d0000038-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,d7f7f52392330a3a7d6f51caf28c31b4fb7e2194daaf39782e1aec5245b60ff5,True,0.49983537197113037,train,Al-Au-Hf
318,collection-made-b5744f83a99f950e49cfafd4:d0000039-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,2488070a2d55bca2d65cd0dfc9166d99efec4ccfbbf6b088fba55f0df201abdb,True,0.4998762309551239,train,Al-Au-Hf
319,collection-made-b5744f83a99f950e49cfafd4:d0000040-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,ae52d7dd8a872fc8e396a97b55afa94ce93e6546f13703c904ea372a3f12b15b,True,0.4998519718647003,train,Al-Au-Hf
320,collection-made-b5744f83a99f950e49cfafd4:d0000041-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,f424239c3b20fde5ee692f9fff8fc28dd52bd79b183200e5b2f6e2c11aa7c58c,True,0.4998781979084015,train,Al-Au-Hf
321,collection-made-b5744f83a99f950e49cfafd4:d0000042-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,fe8c17cc76b5d2027ae3698f05360d0285e34d7fdfecc698bb1d44162dfeebf8,True,0.4998820126056671,train,Al-Au-Hf
322,collection-made-b5744f83a99f950e49cfafd4:d0000043-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,8888834864644a95f85293835cd42242065a78b78d4b6aeb99e3faa3ebebe87d,True,0.49990782141685486,train,Al-Au-Hf
323,collection-made-b5744f83a99f950e49cfafd4:d0000044-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,db6fde4e583f12908605f5c276bd58d1c9a4bc6860218de088c423b28f1d4d38,True,0.4998685419559479,train,Al-Au-Hf
324,collection-made-b5744f83a99f950e49cfafd4:d0000045-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,bbb859e0227f74e35a18b9c4c379fe2ff02d17be2bebaabc90858ed37790d04e,True,0.49976402521133423,train,Al-Au-Hf
325,collection-made-b5744f83a99f950e49cfafd4:d0000046-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,7c2b9e2e7299e15b62e64d83cc386f4c1c24b28b3094a4858803be2ad4cee57c,True,0.4998643696308136,train,Al-Au-Hf
326,collection-made-b5744f83a99f950e49cfafd4:d0000047-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,61a6da3e127979333c7b392aabe4b655601a869d7565dfe4a3460550f7c62fc9,True,0.4997312128543854,train,Al-Au-Hf
327,collection-made-b5744f83a99f950e49cfafd4:d0000048-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,6e5981f15856c3884e4b3632491f2c2a8bf7d53a87723404af6d38f1c5e87bfc,True,0.4997246563434601,train,Al-Au-Hf
328,collection-made-b5744f83a99f950e49cfafd4:d0000049-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,2fbf73c35cc13571a35a17ce05c554e411133b5ad3345ba56d4e73dc5a51806a,True,0.49982112646102905,train,Al-Au-Hf
329,collection-made-b5744f83a99f950e49cfafd4:d0000050-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,91a96f723e3941049bdb656645846d16313159385ddd28d38538951ed9585f43,True,0.49986985325813293,train,Al-Au-Hf
330,collection-made-b5744f83a99f950e49cfafd4:d0000051-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,13711c7112e1f56d6c9319016dde28d198a94020faed6eb3652e3a365ff34caf,True,0.4999493360519409,train,Al-Au-Hf
331,collection-made-b5744f83a99f950e49cfafd4:d0000052-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,7acf41c09c0763a7093fbf2c6371a5d622aa842e957d9c2e4646c66bf97ef48d,True,0.4998452067375183,train,Al-Au-Hf
332,collection-made-b5744f83a99f950e49cfafd4:d0000053-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,a56277d02e1c6d04c7cd9cc42ba189b222d25e02aed7f9e1ea7c8fb1d8c4c115,True,0.5006938576698303,train,Al-Au-Hf
333,collection-made-b5744f83a99f950e49cfafd4:d0000054-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,afe27b1b8fe8e266e283ce3f21fbf31ddb7e305999f6ac771a961c5119e96911,True,0.5005325078964233,train,Al-Au-Hf
334,collection-made-b5744f83a99f950e49cfafd4:d0000055-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,48ff3058756a790a6a33a2a79016cb459f9845eb7101b31460f3d214676a3b1f,True,0.4999200105667114,train,Al-Au-Hf
335,collection-made-b5744f83a99f950e49cfafd4:d0000056-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,0687b9150e29f916d5db54bd516f7471fc2943031a5d434ab32d39c2441af321,True,0.49990883469581604,train,Al-Au-Hf
336,collection-made-b5744f83a99f950e49cfafd4:d0000057-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,d760e49c1c4926368938e36a3ef8ac400c1d15aa05d71ac833100049768493b6,True,0.4998917877674103,train,Al-Au-Hf
337,collection-made-b5744f83a99f950e49cfafd4:d0000058-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,43e89a436e6e377366cb3fbd3954b1346723bf73ad0b64646809b69129e798d3,True,0.5000449419021606,train,Al-Au-Hf
338,collection-made-b5744f83a99f950e49cfafd4:d0000059-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,eb9f031aa71ee1cc3a41696b20e776755df6785612e29799900b55cf69953e37,True,0.500225305557251,train,Al-Au-Hf
339,collection-made-b5744f83a99f950e49cfafd4:d0000060-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,1640d02f3a9d502ce889cc38177a8e0c6bbbe0946e7e88254ec1897675157648,True,0.5002577900886536,train,Al-Au-Hf
340,collection-made-b5744f83a99f950e49cfafd4:d0000061-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,cf9284cfbb3b94e9e07b6062641c1ef121687745e9303d7f1fa929e7205835c3,True,0.5001174807548523,train,Al-Au-Hf
341,collection-made-b5744f83a99f950e49cfafd4:d0000062-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,6b8bd1c80f7274a3456837c09db89000a4da1fcf2b05a63101e2982a69d710bf,True,0.500202476978302,train,Al-Au-Hf
342,collection-made-b5744f83a99f950e49cfafd4:d0000063-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,a1430e5ff90eade592306e7f46e49d35a1dee8a15b187c1daceb419f250c2357,True,0.5000222325325012,train,Al-Au-Hf
343,collection-made-b5744f83a99f950e49cfafd4:d0000064-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,7be7045811ab2fdec0addf67342d0c6299930e473806769122d88a3c503baf4a,True,0.5006595253944397,train,Al-Au-Hf
344,collection-made-b5744f83a99f950e49cfafd4:d0000065-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,e46f6586e16172ab3e1190d8ec2259e7226be155fcbb0cf60e852fa7504c4f96,True,0.5005797147750854,train,Al-Au-Hf
345,collection-made-b5744f83a99f950e49cfafd4:d0000066-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,3cfb7ed83091e849ec5187bfe864c9035f6537f6be370209e6ce15a48c8cc8bd,True,0.5006439685821533,train,Al-Au-Hf
346,collection-made-b5744f83a99f950e49cfafd4:d0000067-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,e7d105bc6b3dd16b0d20dcf6ca40f3ef7e7178e1865a72964acdad05bb2267fb,True,0.5006141662597656,train,Al-Au-Hf
347,collection-made-b5744f83a99f950e49cfafd4:d0000068-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,a7e4496d9735c6bddf14e9c9f54424fefa789f221cf7ac9834a088f992f1770f,True,0.5004978775978088,train,Al-Au-Hf
348,collection-made-b5744f83a99f950e49cfafd4:d0000069-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,bbb5ed487940363dd537ee47258bf99250bc6a66b5a6d76724bf16a0833763cf,True,0.5005189776420593,train,Al-Au-Hf
349,collection-made-b5744f83a99f950e49cfafd4:d0000070-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,21edb2b09eb6ccefc5447c2f64441b16f919404fabc3b2052e0193da91f7baea,True,0.5005250573158264,train,Al-Au-Hf
350,collection-made-b5744f83a99f950e49cfafd4:d0000071-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,b3f310a804a867c88205ae1fc09e57e81494607f56bec4c2df2ddd5a9558899a,True,0.5005357265472412,train,Al-Au-Hf
351,collection-made-b5744f83a99f950e49cfafd4:d0000072-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,e6907eba200462e00f2e8aa492977d1143e400d48aa452e4796fad951a5f84eb,True,0.5007569193840027,train,Al-Au-Hf
352,collection-made-b5744f83a99f950e49cfafd4:d0000073-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,9a3e21debc81068a3b8c4d721f060451a9e3bd0d8ea3f1333d0c17ffe8a78a3a,True,0.500739574432373,train,Al-Au-Hf
353,collection-made-b5744f83a99f950e49cfafd4:d0000074-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,8edab23ed38ebe1edd60779a5fc24f43445478b6e0428da49abae35408f31880,True,0.5007503032684326,train,Al-Au-Hf
354,collection-made-b5744f83a99f950e49cfafd4:d0000075-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,efb9230b571b38bd0d5d87949f081ea511eae54cd2b6d6df503b90ee0c77405d,True,0.5008074641227722,train,Al-Au-Hf
355,collection-made-b5744f83a99f950e49cfafd4:d0000076-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,6f595cfcb8b8ca7a61c5abc253d10e0e2c646651d6ba2949320dc9f8580eb1f4,True,0.500564694404602,train,Al-Au-Hf
356,collection-made-b5744f83a99f950e49cfafd4:d0000077-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,8c894fa6114c58527e59b9394449f097c11799e2110c13ed1774af281c083546,True,0.49982911348342896,train,Al-Au-Hf
357,collection-made-b5744f83a99f950e49cfafd4:d0000078-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,2c07d4e380332c9525ef42df1f992978286d4eb6875d0b228a6ba81a20a0c131,True,0.49983495473861694,train,Al-Au-Hf
358,collection-made-b5744f83a99f950e49cfafd4:d0000079-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,e467b13d148ae68b9c2a6beae7bb5a90900ff3a65cb0c55a51cdcf048c824808,True,0.49979373812675476,train,Al-Au-Hf
359,collection-made-b5744f83a99f950e49cfafd4:d0000080-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,280bc0cea833b3c4c3076c12bbbc43d1ede7d8c58f2735b7b7abfac646abb953,True,0.49993228912353516,train,Al-Au-Hf
360,collection-made-b5744f83a99f950e49cfafd4:d0000081-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,d70ca56cc2d30a2c205f5d5a66877e14bdd6b1109b9d858eb04a778ead1a2260,True,0.4997793138027191,train,Al-Au-Hf
361,collection-made-b5744f83a99f950e49cfafd4:d0000082-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,84abf96024138c05e84c5d746b143683707a2483d8d73be39cb93d642f133656,True,0.4998372197151184,train,Al-Au-Hf
362,collection-made-b5744f83a99f950e49cfafd4:d0000083-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,7a26cc069dddec3009a5f29d6746f936c4a3018e20e6e632f4487b0097ac8851,True,0.49979785084724426,train,Al-Au-Hf
363,collection-made-b5744f83a99f950e49cfafd4:d0000084-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,361a270292fde4a62fd6909ead66fe524b5937643eaa1b6dee4bf6a90ee084bd,True,0.4997345507144928,train,Al-Au-Hf
364,collection-made-b5744f83a99f950e49cfafd4:d0000085-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,70ea3bb64a6e53d580f7206ebab99825b2571dd839b2f92bd758eeba92b2a9cb,True,0.499867707490921,train,Al-Au-Hf
365,collection-made-b5744f83a99f950e49cfafd4:d0000086-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,f654b6a1b9c4d5ebe93743a670a0bdb3567f8ce3e96c9d84099273dfba045ead,True,0.49967703223228455,train,Al-Au-Hf
366,collection-made-b5744f83a99f950e49cfafd4:d0000087-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,8c056f5f862bf9e846777756100d816ceaf91a9c0c7ec9d397568d47e8bfb4b3,True,0.4999322295188904,train,Al-Au-Hf
367,collection-made-b5744f83a99f950e49cfafd4:d0000088-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,eda7465bc482b1cbb2397973957d2440b9e318e6cfbd77333c9a21c6d3c1fee7,True,0.49977853894233704,train,Al-Au-Hf
368,collection-made-b5744f83a99f950e49cfafd4:d0000089-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,5cba1d147f53e17bda68278f07f36f34de4cdb90f193b66b6cb9b9ca3ece1c92,True,0.4999728202819824,train,Al-Au-Hf
369,collection-made-b5744f83a99f950e49cfafd4:d0000090-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,d9b776b91a919e06534428cb5a5affa55d5fcafcdc2256a02c47d1c13d228f68,True,0.4998477101325989,train,Al-Au-Hf
370,collection-made-b5744f83a99f950e49cfafd4:d0000091-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,8df720c6412ed93a4efd685c1ea38259a6390a2b52023c313200a46f285d1d2b,True,0.4999423027038574,train,Al-Au-Hf
371,collection-made-b5744f83a99f950e49cfafd4:d0000092-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,9c8222f3876d0d9baede2cba4a0668e21affb5f550d18dcc0a2dd1dd61341385,True,0.4998575747013092,train,Al-Au-Hf
372,collection-made-b5744f83a99f950e49cfafd4:d0000093-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,98639a9d085341ba3ed4a6cc821935950e892cb16a26e7e7da0bab8b30cd4f2c,True,0.499828040599823,train,Al-Au-Hf
373,collection-made-b5744f83a99f950e49cfafd4:d0000094-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,cae0893d75b49760db233059566fc645591908665ba4c911e04e0c4450b8038a,True,0.4998078942298889,train,Al-Au-Hf
374,collection-made-b5744f83a99f950e49cfafd4:d0000095-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,0,daae6fce5f9f1509a8537cf268e3f26004f78ce03f999da5af96e913a9f5efe3,True,0.4999025762081146,train,Al-Au-Hf
375,collection-made-b5744f83a99f950e49cfafd4:d0000096-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,2a8f0999265128522b5fa773a78993f746eaac6e14e4d63793b69bf6f6337c4b,True,0.4998297095298767,train,Al-Au-Hf
376,collection-made-b5744f83a99f950e49cfafd4:d0000097-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,c6a3aa4198328b863978531b987cb886da54ffddf6dbf8590cb78a6adb7c0c36,True,0.4999045431613922,train,Al-Au-Hf
377,collection-made-b5744f83a99f950e49cfafd4:d0000098-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,06bd76016c0a4e9555e00a04a05371087ab87fdb6636ecf2ad0e1f070bb3c99b,True,0.49977871775627136,train,Al-Au-Hf
378,collection-made-b5744f83a99f950e49cfafd4:d0000099-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,1bdf7bf71c5fc70b274671b86df8c1b4a070cbf4bf46d54a927544ee54e96cf9,True,0.4999159574508667,train,Al-Au-Hf
379,collection-made-b5744f83a99f950e49cfafd4:d0000100-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,2b35bab99f8b056c664a820033c009215a01b2fc23bae9642e5b6e10d484e57a,True,0.49986639618873596,train,Al-Au-Hf
380,collection-made-b5744f83a99f950e49cfafd4:d0000101-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,6d89681e6dda02ade0e1f8bb95627ba85d92b1c90c1210a802e96a421acde886,True,0.49999475479125977,train,Al-Au-Hf
381,collection-made-b5744f83a99f950e49cfafd4:d0000102-c0,executed,collection-made-b5744f83a99f950e49cfafd4:episode:0,,True,Al-Au-Hf,1,cc48cbca48d3112223ecffdb9a3947d18728e0b088932b88fb44190faf8e79c2,True,0.4998573362827301,train,Al-Au-Hf
